,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft,VHM0_WW,VMDR_SW2,VMDR_SW1,VMDR,VTM10,VTPK,VPED,VTM02,VMDR_WW,VTM01_SW2,VHM0_SW1,VTM01_SW1,VSDX,VSDY,VHM0,VTM01_WW,VHM0_SW2
0,2016-03-01 10:00:00,53.97683,-161.55704,19.7,-121.7,290.0,IMO9408865,71.0,under way using engine,349.0,45.0,9.9,3.196666717529297,136.38999938964844,100.6166763305664,151.06666564941406,9.736666679382324,10.933332443237305,162.5,7.543333053588867,139.43333435058594,11.050000190734863,1.830000042915344,11.480000495910645,-0.1533333361148834,0.1666666716337204,4.726666450500488,6.796666622161865,1.6233333349227903
1,2016-03-01 11:00:00,54.03377,-161.87043,19.4,-123.5,288.0,IMO9408865,71.0,under way using engine,349.0,45.0,9.9,3.0366668701171875,187.6966857910156,148.89334106445312,152.69000244140625,9.833333969116213,10.973333358764648,197.5,7.546666622161865,139.54666137695312,12.80000114440918,2.233333110809326,11.363332748413086,-0.1466666758060455,0.1633333265781402,4.613333702087402,6.603333473205566,1.756666660308838
2,2016-03-02 19:00:00,54.11652,-161.65217,13.4,-142.8,269.0,IMO9607150,79.0,under way using engine,229.0,32.0,8.8,2.400000095367432,120.8033447265625,118.90667724609376,116.99000549316406,7.9766669273376465,9.513333320617676,97.5,6.056666374206543,91.4566650390625,10.829999923706056,1.006666660308838,10.703332901000977,-0.2000000029802322,0.0033333334140479,3.190000057220459,5.763333320617676,0.5399999618530273
3,2016-03-02 20:00:00,54.11263,-161.97784,12.0,-139.5,268.0,IMO9607150,79.0,under way using engine,229.0,32.0,8.8,2.259999990463257,127.02999877929688,134.52000427246094,117.2733383178711,7.930000305175781,9.246665954589844,97.5,5.819999694824219,90.55333709716795,10.473333358764648,1.3866666555404663,8.803333282470703,-0.2566666603088379,0.0033333334140479,3.139999866485596,5.393333435058594,0.7733333110809326
4,2016-03-03 03:00:00,54.04713,-161.84375,11.3,94.0,94.0,IMO8612316,70.0,under way using engine,179.0,33.0,8.4,2.109999895095825,111.23999786376952,152.3800048828125,120.37000274658205,8.889999389648438,9.769999504089355,142.5,6.239999771118164,82.99000549316406,9.059999465942385,1.909999966621399,10.679999351501465,-0.2599999904632568,-0.0199999995529651,3.429999828338623,5.179999828338623,1.5
5,2016-03-03 04:00:00,54.03317,-161.65505,10.0,98.0,91.0,IMO8612316,70.0,under way using engine,179.0,33.0,8.4,2.236666679382324,105.07667541503906,149.64999389648438,120.010009765625,9.380000114440918,11.043333053588867,142.5,6.803333282470703,79.41333770751953,9.579999923706056,2.3399999141693115,10.93333339691162,-0.2133333384990692,-0.0399999991059303,3.733333587646485,5.506666660308838,1.3899999856948853
6,2016-03-11 15:00:00,54.11778,-161.73386,10.8,-139.4,273.0,IMO9408841,71.0,under way using engine,350.0,46.0,10.4,0.8299999833106995,85.80000305175781,236.20999145507807,236.45999145507807,13.81999969482422,16.31999969482422,232.5,10.210000038146973,321.8699951171875,7.299999713897705,5.039999961853027,13.019999504089355,0.0499999970197677,-0.0299999993294477,5.210000038146973,3.509999990463257,1.0099999904632568
7,2016-03-11 16:00:00,54.11546,-161.9845,11.5,-147.3,265.0,IMO9408841,71.0,under way using engine,350.0,46.0,10.4,0.8066666722297668,89.07667541503906,236.6200256347656,236.7966766357422,13.576666831970217,16.01333236694336,232.5,10.06333351135254,326.64666748046875,7.37333345413208,4.960000038146973,12.81333351135254,0.0566666647791862,-0.0399999991059303,5.136666774749756,3.440000057220459,1.0133333206176758
8,2016-03-11 22:00:00,54.10767,-161.7765,17.7,95.0,97.0,IMO9311696,71.0,under way using engine,292.0,32.0,11.8,0.8899999856948853,78.23333740234375,238.7066802978516,240.1166839599609,12.90333366394043,15.536666870117188,233.79666137695312,9.24666690826416,339.85333251953125,7.010000228881836,4.333333492279053,12.369999885559082,0.0433333329856395,-0.0733333379030227,4.546666622161865,3.5433335304260254,0.9099999666213988
9,2016-03-11 23:00:00,54.10133,-161.67417,17.3,96.0,97.0,IMO9311696,71.0,under way using engine,292.0,32.0,11.8,0.79666668176651,72.25666809082031,238.78668212890625,239.88333129882807,12.61666774749756,15.3100004196167,234.7566833496093,9.079999923706056,338.4900207519531,6.5933332443237305,4.180000305175781,12.143333435058594,0.0466666668653488,-0.0666666626930236,4.410000324249268,3.383333444595337,1.0333333015441897
10,2016-03-12 02:00:00,20.27635,-159.2177,10.0,39.0,43.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.026666641235352,115.74667358398438,112.11000061035156,55.9766731262207,8.053333282470703,8.220000267028809,58.28000259399414,6.203333377838135,61.46333312988281,7.71999979019165,1.1399999856948853,9.576666831970217,-0.1400000005960464,-0.0866666659712791,3.026666641235352,5.440000057220459,0.9300000071525574
11,2016-03-12 03:00:00,20.38555,-159.10832,9.7,46.0,47.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.1599998474121094,100.97000122070312,21.220001220703125,54.44000244140625,7.849999904632568,7.849999904632568,20.5,6.099999904632568,60.38999938964844,7.480000019073486,1.1899999380111694,8.119999885559082,-0.1400000005960464,-0.0799999982118606,2.970000028610229,5.559999942779541,0.9699999690055848
12,2016-03-12 04:00:00,20.51222,-158.96427,9.4,47.0,49.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.2166666984558105,116.91667175292967,4.816670894622803,53.92000579833984,7.789999961853027,7.746666431427002,10.5,6.0333333015441895,60.85667037963867,7.976666450500488,1.1433334350585938,8.036666870117188,-0.1433333307504654,-0.0833333358168602,2.9666666984558105,5.586666584014893,1.056666612625122
13,2016-03-12 05:00:00,20.63037,-158.83725,10.0,42.0,46.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.2166666984558105,111.24333190917967,348.3933410644531,52.9666748046875,7.740000247955322,7.649999618530273,158.89666748046875,5.976666450500488,62.41333770751953,8.84666633605957,1.1899999380111694,10.369999885559082,-0.1466666609048843,-0.0866666659712791,2.93666672706604,5.556666374206543,0.7766666412353516
14,2016-03-12 06:00:00,20.72685,-158.73718,9.9,44.0,45.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.200000047683716,60.75,346.8300170898437,52.13999938964844,7.710000038146973,7.589999675750732,228.1000061035156,5.940000057220459,63.93000030517578,8.609999656677246,1.3399999141693115,9.979999542236328,-0.1499999910593032,-0.0799999982118606,2.9099998474121094,5.519999980926514,0.7199999690055847
15,2016-03-12 07:00:00,20.85228,-158.60745,9.5,43.0,44.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,2.0899999141693115,115.1500015258789,349.28668212890625,51.85667037963867,7.663332939147949,7.413333415985107,352.2366638183594,5.856666564941406,64.3466796875,9.053333282470703,1.506666660308838,9.133333206176758,-0.1400000005960464,-0.0799999982118606,2.796666622161865,5.390000343322754,0.746666669845581
16,2016-03-12 08:00:00,20.97445,-158.48162,10.2,45.0,43.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,1.8233333826065063,121.50334167480467,349.3866577148437,50.133338928222656,7.656666755676269,7.140000343322754,344.6400146484375,5.74666690826416,67.53666687011719,7.586666584014893,1.5399999618530271,8.926666259765625,-0.1333333253860473,-0.0700000002980232,2.62333345413208,5.076666831970215,1.0
17,2016-03-12 09:00:00,21.1168,-158.3338,10.9,44.0,44.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,1.6699999570846558,124.6999969482422,342.989990234375,51.58000183105469,7.609999656677246,10.269999504089355,337.5,5.559999942779541,69.93000030517578,7.309999942779541,1.3899999856948853,9.09999942779541,-0.1299999952316284,-0.0599999986588954,2.4099998474121094,4.859999656677246,0.9099999666213988
18,2016-03-12 10:00:00,21.19975,-158.27978,5.3,-97.6,311.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,1.3666666746139526,116.15666961669922,339.37335205078125,52.720001220703125,7.656666755676269,10.583333015441896,297.41998291015625,5.359999656677246,72.09333801269531,7.233333587646484,1.253333330154419,9.040000915527344,-0.1199999973177909,-0.0499999970197677,2.12666654586792,4.420000076293945,0.7800000309944153
19,2016-03-12 11:00:00,21.21872,-158.30042,3.9,-94.6,315.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,0.9333333969116212,118.73667907714844,347.42999267578125,29.970001220703125,8.193333625793457,10.800000190734863,338.566650390625,5.62666654586792,68.09000396728516,6.359999656677246,1.4866666793823242,8.59000015258789,-0.089999996125698,-0.0399999991059303,2.056666612625122,3.680000066757202,0.8300000429153442
20,2016-03-12 15:00:00,21.24445,-158.21723,8.6,68.0,63.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,0.85999995470047,140.05999755859375,340.6600036621094,45.33000183105469,8.09000015258789,10.75,322.79998779296875,5.339999675750732,72.80000305175781,10.920000076293944,1.1699999570846558,8.6899995803833,-0.089999996125698,-0.0299999993294477,1.7899999618530271,3.509999990463257,0.6699999570846558
21,2016-03-12 16:00:00,21.29848,-158.14603,4.7,37.0,43.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,,,,,,,,,,,,,,,,,
22,2016-03-12 17:00:00,21.3161,-158.12875,5.4,46.0,50.0,IMO9464510,70.0,under way using engine,224.0,32.0,11.0,,,,,,,,,,,,,,,,,
23,2016-03-13 04:00:00,54.09681,-161.68874,16.1,-147.6,261.0,IMO9215646,79.0,under way using engine,278.0,40.0,11.8,0.9166666269302368,135.27000427246094,244.32000732421875,248.4200134277344,8.75333309173584,9.800000190734863,247.7433319091797,6.75333309173584,293.51336669921875,10.079999923706056,1.9900000095367432,8.59666633605957,0.0833333358168602,-0.0066666668280959,2.559999942779541,3.246666669845581,0.6599999666213989
24,2016-03-13 05:00:00,54.07308,-161.9679,16.1,-142.4,268.0,IMO9215646,79.0,under way using engine,278.0,40.0,11.8,2.0999999046325684,89.22666931152344,234.5833435058593,255.1233367919922,8.333333015441895,9.363332748413086,249.1666717529297,6.563333511352539,277.0633544921875,9.003334045410156,1.6533334255218506,9.323333740234377,0.1400000005960464,-0.0033333334140479,3.056666612625122,5.230000019073486,0.7799999713897705
25,2016-03-14 12:00:00,54.02005,-161.72946,9.3,-134.9,274.0,IMO9408877,71.0,under way using engine,350.0,46.0,10.1,1.9399999380111688,89.02999877929688,236.52999877929688,252.25,8.210000038146973,9.670000076293944,232.5,6.389999866485596,277.1199951171875,9.34000015258789,2.369999885559082,9.06999969482422,0.1599999964237213,-0.0099999997764825,3.119999885559082,5.339999675750732,0.5299999713897705
26,2016-03-14 13:00:00,54.02537,-161.95105,9.3,-140.7,269.0,IMO9408877,71.0,under way using engine,350.0,46.0,10.1,2.113333225250244,173.8766632080078,235.8433380126953,254.780014038086,8.170000076293945,9.636667251586914,232.6666717529297,6.369999885559082,277.6100158691406,9.306666374206545,2.2799999713897705,9.156667709350586,0.1633333414793014,-0.0233333334326744,3.1633331775665283,5.579999923706055,0.4466666579246521
27,2016-04-03 06:00:00,54.07632,-161.73008,14.3,-131.8,280.0,IMO9344057,70.0,under way using engine,192.0,32.0,7.2,0.3999999761581421,152.52999877929688,126.3800048828125,161.74000549316406,8.329999923706055,8.559999465942383,130.4499969482422,6.029999732971191,135.16000366210938,9.699999809265137,1.319999933242798,7.329999923706055,-0.0399999991059303,0.0599999986588954,2.039999961853028,2.549999952316284,0.6800000071525574
28,2016-04-03 07:00:00,54.09646,-161.97875,14.2,-133.8,275.0,IMO9344057,70.0,under way using engine,192.0,32.0,11.1,0.3833333253860473,181.8800048828125,127.6600112915039,159.6300048828125,8.353333473205566,8.673334121704102,132.5,6.016666412353516,139.01333618164062,8.106666564941406,1.3600000143051147,7.346666812896728,-0.0433333329856395,0.0599999986588954,1.9833333492279053,2.49666690826416,0.9466667175292968
29,2016-04-04 04:00:00,53.93661,-161.77948,18.2,-117.7,297.0,IMO9406738,71.0,under way using engine,350.0,46.0,11.5,3.610000133514404,128.08334350585938,180.7866668701172,117.43667602539062,7.866666793823242,8.713333129882812,108.33333587646484,6.233333587646484,107.0666732788086,15.89666748046875,1.5433332920074463,9.470000267028809,-0.3199999928474426,0.0333333313465118,3.9666666984558105,6.583333492279053,0.4333333373069763
30,2016-04-06 14:00:00,54.06068,-161.87707,13.5,96.8,94.0,IMO9433664,70.0,under way using engine,229.0,32.0,8.9,0.1433333307504654,195.4100036621093,178.4666748046875,200.61334228515625,8.119999885559082,9.086666107177734,188.0533447265625,6.116666793823242,317.79998779296875,8.40999984741211,0.9866666793823242,7.2266669273376465,0.0166666656732559,-0.0133333336561918,1.5866665840148926,1.9700000286102293,0.8233333230018616
